record_id,caption,topic_label_final,topic_label_id,label_status,label_source,is_uncertain_label,page_name,page_handle,page_url,post_url,crawler_owner,raw_schema_type,page_followers,has_page_followers,post_created_time_human,post_created_date,post_created_hour,post_created_weekday,timestamp_status,has_post_created_time,metadata_observed_at,like_count,love_count,haha_count,wow_count,sad_count,angry_count,care_count,sorry_count,total_reactions,reaction_detail_sum,reaction_detail_coverage_ratio,reaction_details_status,has_reaction_total,has_reaction_details,share_count,comment_count,has_share_count,has_comment_count,has_engagement_basic,positive_reaction_total,negative_reaction_total,special_reaction_total,all_reaction_total_for_formula,reaction_intensity,reaction_valence,polarity_score,love_ratio,care_ratio,haha_ratio,wow_ratio,sad_ratio,angry_ratio,approval_reaction_index,outrage_reaction_index,amusement_reaction_index,empathy_reaction_index,engagement_total,reaction_per_follower,share_per_follower,comment_per_follower,engagement_per_follower,usable_for_topic_classification,usable_for_reaction_analysis,usable_for_engagement_analysis,has_metadata_outlier,metadata_outlier_reason,usable_for_engagement_analysis_strict,exclude_reason,quality_note
REC_006300,"Một tài xế vừa chia sẻ câu chuyện khiến nhiều người nghẹn lòng Tối 5/5, anh tài xế có chở một người đàn ông trong tình trạng nguy kịch từ nhà tới Bệnh viện 110 Bắc Ninh. Vì không thể chậm trễ nên trên đoạn đường qua Vành đai 4 khu vực Vân Hà - Nếnh, anh đã lấn làn, đè vạch và vượt nhanh qua các xe phía trước. Anh gửi lời xin lỗi tới những tài xế bị ảnh hưởng và mong cơ quan chức năng xem xét giảm nhẹ nếu có camera ghi lại vi phạm. Dù đã làm hết khả năng có thể, nhưng thật không may, bác cũng đã không thể qua khỏi… Video: Chelsea Đồng",T13. HUMAN_INTEREST,T13,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/reel/2145252879643623,yen,schema_5_new_timestamp,1200000,1,2026-05-07 14:29:00,2026-05-07,14.0,Thursday,ok,1,2026-05-25 10:00:31,3800,534,0,8,2500,0,118,0.0,6960,6960.0,1.0,ok,1,1,31,52,1,1,1,652,2508,3160,6960,0.4540229885057471,-1.0,-0.4540229885057471,0.07672413793103448,0.01695402298850575,0.0,0.0011494252873563218,0.35919540229885055,0.0,0.6227011494252873,0.0,0.0,0.37614942528735634,7043,0.0058,2.5833333333333332e-05,4.3333333333333334e-05,0.005869166666666667,1,1,1,0,,1,,
REC_006301,Hàng loạt ngành học được miễn 100% học phí năm 2026,T05. EDUCATION,T05,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/schannel.vn/posts/pfbid02iBDP8RBGh64ZqujD2BwLih4eFHNqZwLme8VbQuBRShnqeEGDpYHXwaKy5ft27HVBl,yen,schema_5_new_timestamp,1200000,1,2026-05-07 12:46:00,2026-05-07,12.0,Thursday,ok,1,2026-05-25 10:00:39,770,27,2,0,0,0,0,0.0,799,799.0,1.0,ok,1,1,12,2026000,1,1,1,27,2,29,799,0.03629536921151439,1.0,0.03629536921151439,0.03379224030037547,0.0,0.0025031289111389237,0.0,0.0,0.0,0.9974968710888611,0.0,0.0025031289111389237,0.0,2026811,0.0006658333333333334,1e-05,1.6883333333333332,1.6890091666666667,1,1,0,1,comment_count >= 100000; engagement_per_follower > 0.2; comment_count > total_reactions * 20 and comment_count >= 10000,0,,
REC_006303,"Đáng yêu: Cụ ông được cháu trai tổ chức sinh nhật 101 tuổi cho, giây phút ông thổi nến xúc động làm sao… Video: Nguyễn Văn Hiếu",T13. HUMAN_INTEREST,T13,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/reel/959516310018176,yen,schema_5_new_timestamp,1200000,1,2026-05-07 04:23:00,2026-05-07,4.0,Thursday,ok,1,2026-05-25 10:00:55,2400,1900,4,0,0,0,83,0.0,4387,4387.0,1.0,ok,1,1,24,22,1,1,1,1983,4,1987,4387,0.45292910873033965,1.0,0.45292910873033965,0.43309778892181444,0.01891953498974242,0.0009117848187827673,0.0,0.0,0.0,0.9801686801914749,0.0,0.0009117848187827673,0.01891953498974242,4433,0.0036558333333333334,2e-05,1.8333333333333333e-05,0.0036941666666666668,1,1,1,0,,1,,
REC_006305,"SAO NHẬP NGŨ CONCERT TUNG SETLIST CHO CÁC ĐỒNG CHÍ ÔN BÀI TRƯỚC KHI ĐI QUẨY Với 3 chương, đi từ những bản hùng ca bất hủ đến những bản hit hiện đại gắn liền với tên tuổi của dàn nghệ sĩ trẻ. Với điểm nhấn là những bản mashup từ những ""vũ trụ song song"", tưởng không hợp mà lại hợp không được hứa hẹn sẽ mang đến cho khán giả 1 đem nhạc bùng nổ, bùng cháy và khó phai. Bài vở có hết rồi đây, đoàn nhà mình ôn tập đi nhé!!! ---------------------- Sao Nhập Ngũ Concert 2026 - Tuổi đôi mươi 19:30 | 09.05.2026 Trường đua F1 - Khu Liên hợp thể thao Mỹ Đình, Từ Liêm, Hà Nội #SaoNhapNguConcert #SaoNhapNgu #schannelxsaonhapnguconcert",T10. ARTS_CULTURE_ENTERTAINMENT_AND_MEDIA,T10,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/schannel.vn/posts/pfbid0GLdjkdc137Uw34HBjDGr3Y2fWpBfJaihNHVYu8f6YLtj3ccWLgVGAoeSXSnTDRefl,yen,schema_5_new_timestamp,1200000,1,2026-05-06 13:28:00,2026-05-06,13.0,Wednesday,ok,1,2026-05-25 10:01:12,63,10,0,0,0,0,0,0.0,73,73.0,1.0,ok,1,1,3,2,1,1,1,10,0,10,73,0.136986301369863,1.0,0.136986301369863,0.136986301369863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78,6.083333333333333e-05,2.5e-06,1.6666666666666667e-06,6.5e-05,1,1,1,0,,1,,
REC_006306,"Ngày 5/5, chính quyền tỉnh Tứ Xuyên xác nhận một nữ du khách 16 tuổi đã tuvong sau tai nạn tại khu du lịch thác Maliuyan, thành phố Hoa Anh, Trung Quốc. Theo thông tin sự cố xảy ra khi nữ du khách tham gia trò chơi xích đu vách đá. Dây an toàn được cho là đã bị đứt ngay sau lúc rời bệ phóng ở độ cao lớn. Sau vụ việc, khu du lịch đã bị đình chỉ hoạt động để phục vụ điều tra. Cơ quan chức năng cũng đang làm rõ trách nhiệm của đơn vị vận hành do có dấu hiệu vi phạm quy định an toàn. Sự việc gây phẫn nộ trên mạng xã hội Trung Quốc khi nhiều người cho rằng cảnh báo của du khách đã không được chú ý đúng mức. Xích đu vách đá là trò chơi cảm giác mạnh hoạt động theo cơ chế con lắc, người chơi sẽ được thả từ độ cao lớn để văng ra ngoài không trung theo quỹ đạo vòng cung. Theo: Dân Trí",T09. DISASTER_ACCIDENT_AND_EMERGENCY_INCIDENT,T09,human_verified,manual_adjudicated,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/schannel.vn/posts/pfbid0233q1tDRd1iM1JudDE2AfFgsSJ2Yz1gY5gQjCcLC9TAXGrWGBazNEnrVVWgLdAmo8l,yen,schema_5_new_timestamp,1200000,1,2026-05-06 09:54:00,2026-05-06,9.0,Wednesday,ok,1,2026-05-25 10:01:21,730,9,3,3,208,0,0,0.0,953,953.0,1.0,ok,1,1,7,15,1,1,1,9,214,223,953,0.23399790136411333,-1.0,-0.23399790136411333,0.00944386149003148,0.0,0.0031479538300104933,0.0031479538300104933,0.21825813221406087,0.0,0.7754459601259182,0.0,0.0031479538300104933,0.21825813221406087,975,0.0007941666666666667,5.833333333333333e-06,1.25e-05,0.0008125,1,1,1,0,,1,,pilot_or_calibration_sample_exclude_from_test
REC_006307,"PHÁT HIỆN EM BÉ BỊ BỎ RƠI VỚI LỜI NHẮN “CON LÀ SINH VIÊN, TỰ SINH TẠI PHÒNG TRỌ…” Khoảng 20h30 ngày 5/5, người dân xóm An Hải (xã Bình Minh) phát hiện một giỏ nhựa bị bỏ trước cửa nhà. Khi kiểm tra, họ phát hiện bên trong có một bé gái, ít quần áo và một tờ giấy, nên đã trình báo chính quyền địa phương. Nội dung tờ giấy ghi: “Con là sinh viên, do lầm lỡ, con sinh bé ra mà không thể nuôi được cháu. Con để cháu ở đây, hữu duyên ai nhận được cháu thì nuôi dạy cháu lên người giúp con. Con xin cảm ơn suốt đời. Cháu sinh lúc 11h20 ngày 2/5/2026. Con tự sinh cháu ở phòng trọ, nên cháu chưa được can thiệp y tế. Con cúi đầu cảm ơn gia đình"" Nhận được tin báo, chính quyền địa phương đã có mặt tại hiện trường, làm các thủ tục theo quy định của pháp luật và đưa bé gái đi thăm khám sức khỏe. Sau khi được thăm khám, sức khỏe cháu bé tốt, bé nặng 2.4 kg và hiện đang được bàn giao cho trạm y tế xã theo dõi, chăm sóc. Theo: Vietnamnet",T12. SOCIETY,T12,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/schannel.vn/posts/pfbid02RgruuexrxhcdGLkYXEkH2iafpgdscVAVMZQpSzU6gxbAV5jDrh4QfVzANPYCgrYil,yen,schema_5_new_timestamp,1200000,1,2026-05-06 05:43:00,2026-05-06,5.0,Wednesday,ok,1,2026-05-25 10:01:29,1703,41,3,2,506,3,19,0.0,2277,2277.0,1.0,ok,1,1,16,97,1,1,1,60,514,574,2277,0.2520860781730347,-1.0,-0.2520860781730347,0.018006148440931048,0.00834431269213878,0.0013175230566534915,0.000878348704435661,0.2222222222222222,0.0013175230566534915,0.7659200702678963,0.0013175230566534915,0.0013175230566534915,0.230566534914361,2390,0.0018975,1.3333333333333333e-05,8.083333333333334e-05,0.0019916666666666668,1,1,1,0,,1,,
REC_006310,"Hình ảnh người phụ nữ trẻ ôm tờ giấy xét nghiệm, gục đầu trên ghế chờ ở hành lang bệnh viện đang được lan truyền mạnh trên mạng xã hội. Người này nhận kết quả chẩn đoán mắc ungthu dạ dày di căn xương và hoàn toàn suy sụp, tay run không ngừng, không thể đứng vững. Thạc sĩ, bác sĩ Nguyễn Duy Anh - chuyên khoa Ung bướu, Bệnh viện Đa khoa Phương Đông cho biết, đó là bệnh nhân do anh trực tiếp thăm khám. Người này 35 tuổi, ở Hà Nội, hai tháng trước khi nhập viện, chị đau âm ỉ vùng thắt lưng. Cơn đau không dữ dội, chỉ dai dẳng, nhất là sau những ngày ngồi làm việc lâu. Nghĩ bị “đau lưng văn phòng”, chị tự mua thuốc giảm đau về uống, đồng thời thay đổi tư thế ngồi, nghỉ ngơi nhiều hơn. Tuy nhiên cơn đau không biến mất, mà ngược lại trở nên rõ rệt hơn, đặc biệt là về đêm. Có hôm, chị tỉnh giấc giữa khuya vì đau nhói lan xuống hông. Cùng lúc đó, cơ thể bắt đầu mệt mỏi kéo dài, ăn uống kém và sụt 4 kg chỉ trong vài tuần. Chỉ đến khi cơn đau trở nên khó chịu, không còn đáp ứng với thuốc giảm đau thông thường, chị mới quyết định đi khám. Kết quả chụp MRI khiến cả chị và gia đình sững sờ, tổn thương bất thường ở cột sống. Các bác sĩ chỉ định làm thêm nhiều xét nghiệm chuyên sâu để tìm nguyên nhân. Sau đó, chẩn đoán cuối cùng được đưa ra: ungthu dạ dày, đã di căn xương. Cre: Kenh14",T13. HUMAN_INTEREST,T13,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/schannel.vn/posts/pfbid02KTV7eGBiphizs6xkpsPCVs4nP5imHKYGRA3Bqvc2aVfk2oXkC2uawHBhMdq2cFfNl,yen,schema_5_new_timestamp,1200000,1,2026-05-05 15:55:00,2026-05-05,15.0,Tuesday,ok,1,2026-05-25 10:01:53,1157,29,0,6,501,0,7,0.0,1700,1700.0,1.0,ok,1,1,28,37,1,1,1,36,507,543,1700,0.31941176470588234,-1.0,-0.31941176470588234,0.017058823529411765,0.00411764705882353,0.0,0.0035294117647058825,0.29470588235294115,0.0,0.6976470588235294,0.0,0.0,0.2988235294117647,1765,0.0014166666666666668,2.3333333333333332e-05,3.0833333333333335e-05,0.0014708333333333333,1,1,1,0,,1,,
REC_006312,ANH TÀI XẾ MAY MẮN VẪN AN TOÀN KHI RA KHỎI CHIẾC XE ĐÃ BẸP DÍ TRONG VỤ TAINAN TẠI CHÂN CẦU THĂNG LONG!!!,T09. DISASTER_ACCIDENT_AND_EMERGENCY_INCIDENT,T09,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/schannel.vn/posts/pfbid0FKmdrdSaV9SS3Xyij7Mi7YpvJTfdgGMxxRahfeCx82DFGMKPGw3ubjW84eQecfWYl,yen,schema_5_new_timestamp,1200000,1,2026-05-05 05:42:00,2026-05-05,5.0,Tuesday,ok,1,2026-05-25 10:02:17,159,19,0,0,0,0,0,0.0,178,178.0,1.0,ok,1,1,0,5,1,1,1,19,0,19,178,0.10674157303370786,1.0,0.10674157303370786,0.10674157303370786,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,183,0.00014833333333333332,0.0,4.166666666666667e-06,0.0001525,1,1,1,0,,1,,
REC_006316,"Mời các “nhà cá học” vào thẩm định… 1 cần thủ câu được con cá có bộ răng rất khiếp hồn, nhiều người tò mò đến xem nhưng không ai biết loại cá này tên gì… Video: Vũ Lai Vung",T13. HUMAN_INTEREST,T13,human_verified,manual_adjudicated,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/reel/1466325444489067,yen,schema_5_new_timestamp,1200000,1,2026-05-04 09:59:00,2026-05-04,9.0,Monday,ok,1,2026-05-25 10:02:52,2726,8,39,22,2,0,2,0.0,2799,2799.0,1.0,ok,1,1,33,268,1,1,1,10,63,73,2799,0.026080743122543767,-1.0,-0.026080743122543767,0.0028581636298678098,0.0007145409074669524,0.013933547695605574,0.007859949982136478,0.0007145409074669524,0.0,0.9767774205073241,0.0,0.013933547695605574,0.0014290818149339049,3100,0.0023325,2.75e-05,0.00022333333333333333,0.0025833333333333333,1,1,1,0,,1,,pilot_or_calibration_sample_exclude_from_test
REC_006317,"￼￼NGÀY ĐẦU ĐI THỰC TẬP, CÔ GÁI BỊ ĐỒNG NGHIỆP NAM TRÊU ĐÙA THIẾU TÔN TRỌNG!! Mới đây, trên threads đang viral 1 dòng chia sẻ và 1 đoạn tin nhắn khiến CĐM bức xúc. Theo chủ bài đăng chia sẻ, ngày đầu cô đi thực tập. Và được vào group công ty để chào hỏi đồng nghiệp thì có 1 đồng nghiệp nam thản nhiên trêu rằng “em gửi ít ảnh bi.kini để làm hồ sơ lưu trữ nhé"". Sau đó 1 đồng nghiệp khác cũng tiếp lời rằng đây là tin nhắn hệ thống hay sao mà có nhân viên nào vào cũng hiện câu này, cho thấy đây không phải lần đầu. Hiện bài đăng vẫn đang thu hút sự quan tâm và sự bức xúc của CĐM. Đây không đơn thuần chỉ là 1 lời trêu đùa nữa rồi. Còn bạn nghĩ sao về cách chào đón nhân viên mới của anh đồng nghiệp này???? Chia sẻ của bạn truongnguyen5005",T13. HUMAN_INTEREST,T13,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/schannel.vn/posts/pfbid0ZW5r1x1j8BRtFGxUoVkQqSqVgttaeEcA2WKsAGr7aHnGMWJAyyRzbkwDhyDtasc6l,yen,schema_5_new_timestamp,1200000,1,2026-05-04 07:52:00,2026-05-04,7.0,Monday,ok,1,2026-05-25 10:03:00,1041,2,243,3,10,5,0,0.0,1304,1304.0,1.0,ok,1,1,5005,81,1,1,1,2,261,263,1304,0.20168711656441718,-1.0,-0.20168711656441718,0.0015337423312883436,0.0,0.18634969325153375,0.0023006134969325155,0.007668711656441718,0.003834355828220859,0.7998466257668712,0.003834355828220859,0.18634969325153375,0.007668711656441718,6390,0.0010866666666666668,0.004170833333333334,6.75e-05,0.005325,1,1,1,0,,1,,
REC_006318,Số lượng thí sinh đăng ký thi tốt nghiệp THPT tăng đều mỗi năm!!!,T05. EDUCATION,T05,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/schannel.vn/posts/pfbid0235913QqpK3Naoeas7WmMdSRZhHk36XuDjdPw7YV258nbGeBrVPEMqoSGgJb292n7l,yen,schema_5_new_timestamp,1200000,1,2026-05-04 04:46:00,2026-05-04,4.0,Monday,ok,1,2026-05-25 10:03:08,1030,127,33,7,24,0,0,0.0,1221,1221.0,1.0,ok,1,1,11,2000,1,1,1,127,64,191,1221,0.15642915642915642,1.0,0.15642915642915642,0.10401310401310401,0.0,0.02702702702702703,0.005733005733005733,0.019656019656019656,0.0,0.9475839475839476,0.0,0.02702702702702703,0.019656019656019656,3232,0.0010175,9.166666666666666e-06,0.0016666666666666668,0.002693333333333333,1,1,1,0,,1,,
REC_006319,"Viral đoạn clip anh Công an hữu duyên báo giá các mức xử phạt đối với các hành vi vi phạm trật tự công cộng… dí dỏm, hài hước mà xem lại còn cuốn chứ Clip: Vì bình yên phường Dương Nội",T17. TRANSPORT_INFRASTRUCTURE,T17,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/reel/1655133785612996,yen,schema_5_new_timestamp,1200000,1,2026-05-04 02:42:00,2026-05-04,2.0,Monday,ok,1,2026-05-25 10:03:16,1700,49,1000,2,2,0,5,0.0,2758,2758.0,1.0,ok,1,1,50,42,1,1,1,54,1004,1058,2758,0.3836113125453227,-1.0,-0.3836113125453227,0.017766497461928935,0.0018129079042784628,0.36258158085569253,0.0007251631617113851,0.0007251631617113851,0.0,0.6341551849166063,0.0,0.36258158085569253,0.0025380710659898475,2850,0.0022983333333333332,4.1666666666666665e-05,3.5e-05,0.002375,1,1,1,0,,1,,
REC_006321,Văn phòng Thủ tướng Nhật Bản đăng tải video chuyến thăm và làm việc tại Việt Nam của Thủ tướng Takaichi Sanae.,T01. POLITICS,T01,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/reel/1460813025098777,yen,schema_5_new_timestamp,1200000,1,2026-05-03 15:32:00,2026-05-03,15.0,Sunday,ok,1,2026-05-25 10:03:32,448,68,0,0,0,0,0,0.0,516,516.0,1.0,ok,1,1,3,32,1,1,1,68,0,68,516,0.13178294573643412,1.0,0.13178294573643412,0.13178294573643412,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,551,0.00043,2.5e-06,2.6666666666666667e-05,0.00045916666666666664,1,1,1,0,,1,,
REC_006322,Vương Triều - Mã Hán x Trương Long - Triệu Hổ tại họp báo Mẹ vắng nhà ba là siêu nhân…,T10. ARTS_CULTURE_ENTERTAINMENT_AND_MEDIA,T10,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/schannel.vn/posts/pfbid0856KriZcZjBLeN7SkuDr9vykjBqAEAP4My8vrCvXngC9zjgFAewwJLzdnnwNidrol,yen,schema_5_new_timestamp,1200000,1,2026-05-03 12:30:00,2026-05-03,12.0,Sunday,ok,1,2026-05-25 10:03:40,1500,140,1800,2,0,0,6,0.0,3448,3448.0,1.0,ok,1,1,7,3,1,1,1,146,1802,1948,3448,0.5649651972157773,-1.0,-0.5649651972157773,0.04060324825986079,0.0017401392111368909,0.5220417633410673,0.000580046403712297,0.0,0.0,0.4756380510440835,0.0,0.5220417633410673,0.0017401392111368909,3458,0.002873333333333333,5.833333333333333e-06,2.5e-06,0.0028816666666666665,1,1,1,0,,1,,
REC_006324,"Trận mưa đá bất ngờ tối nay tại Ứng Hoà, Hà Nội đã khiến nhiều người bất ngờ. Nhiều ô tô đã bị vỡ kính xe sau trận mưa đá này Vid: Hoan Nguyễn",T09. DISASTER_ACCIDENT_AND_EMERGENCY_INCIDENT,T09,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/reel/1976035496363554,yen,schema_5_new_timestamp,1200000,1,2026-05-02 16:28:00,2026-05-02,16.0,Saturday,ok,1,2026-05-25 10:04:04,343,5,0,15,7,0,0,0.0,370,370.0,1.0,ok,1,1,3,5,1,1,1,5,22,27,370,0.07297297297297298,-1.0,-0.07297297297297298,0.013513513513513514,0.0,0.0,0.04054054054054054,0.01891891891891892,0.0,0.9405405405405406,0.0,0.0,0.01891891891891892,378,0.0003083333333333333,2.5e-06,4.166666666666667e-06,0.000315,1,1,1,0,,1,,
REC_006325,"SAO NHẬP NGŨ HỎI MỜI CÁC ĐỒNG CHÍ TRẢ LỜI??? Bạn mong muốn được chiêm ngưỡng loại khí tài nào trong concert Sao Nhập Ngũ ngày 9/5 tới đây, hãy để lại bên dưới cmt nhé!!! Đây sẽ là lần đầu tiên, ranh giới giữa thao trường rực lửa và sân khấu nghệ thuật sẽ bị xóa nhòa bởi những màn trình diễn chưa từng xuất hiện đồng thời trong bất kỳ concert nào. ---------------------- Sao Nhập Ngũ Concert 2026 - Tuổi đôi mươi 19:30 | 09.05.2026 Trường đua F1 - Khu Liên hợp thể thao Mỹ Đình, Từ Liêm, Hà Nội #SaoNhapNguConcert #SaoNhapNgu #schannelxsaonhapngu",T10. ARTS_CULTURE_ENTERTAINMENT_AND_MEDIA,T10,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/schannel.vn/posts/pfbid028qsJmpk9c3JpuQyySCBMJ7Pdkv37hPqdyUHMygxyBQYP6shwW5cz1wVZqWSUw2onl,yen,schema_5_new_timestamp,1200000,1,2026-05-02 13:44:00,2026-05-02,13.0,Saturday,ok,1,2026-05-25 10:04:13,371,43,0,5,0,0,0,0.0,419,419.0,1.0,ok,1,1,1,33,1,1,1,43,5,48,419,0.11455847255369929,1.0,0.11455847255369929,0.1026252983293556,0.0,0.0,0.011933174224343675,0.0,0.0,0.9880668257756563,0.0,0.0,0.0,453,0.0003491666666666667,8.333333333333333e-07,2.75e-05,0.0003775,1,1,1,0,,1,,
REC_006326,Vụ cháy ô tô xăng ở Đà Nẵng: trên xe có chứa khoảng 20-25 khối pin loại 24V cùng 9 bình ắc quy xe điện đồ chơi trẻ em đã được sạc đầy,T09. DISASTER_ACCIDENT_AND_EMERGENCY_INCIDENT,T09,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/schannel.vn/posts/pfbid0GiuwHDD8GKSYqcQhG7rLseKcHj1TkWUmWq25VJbunqDJN2ThS7293HfjE4Er6gs8l,yen,schema_5_new_timestamp,1200000,1,2026-05-02 09:34:00,2026-05-02,9.0,Saturday,ok,1,2026-05-25 10:04:23,740,5,0,13,21,0,0,0.0,779,779.0,1.0,ok,1,1,2,7,1,1,1,5,34,39,779,0.05006418485237484,-1.0,-0.05006418485237484,0.006418485237483954,0.0,0.0,0.01668806161745828,0.026957637997432605,0.0,0.9563543003851092,0.0,0.0,0.026957637997432605,788,0.0006491666666666667,1.6666666666666667e-06,5.833333333333333e-06,0.0006566666666666666,1,1,1,0,,1,,
REC_006327,"THỦ TƯỚNG LÊ MINH HƯNG CHỦ TRÌ LỄ ĐÓN CHÍNH THỨC THỦ TƯỚNG NHẬT BẢN TAKAICHI SANAE Sáng 2/5, tại Trụ sở Chính phủ, Thủ tướng Lê Minh Hưng đã chủ trì Lễ đón Thủ tướng Takaichi Sanae thăm chính thức Việt Nam. Theo: QPVN",T01. POLITICS,T01,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/schannel.vn/posts/pfbid0xDvUKYQ9m2su94EC8cY4VPhjDcU4d2K8JxHyGrcKRY1BxSzJATY5hXceFFPnavACl,yen,schema_5_new_timestamp,1200000,1,2026-05-02 04:33:00,2026-05-02,4.0,Saturday,ok,1,2026-05-25 10:04:33,301,38,0,0,0,0,0,0.0,339,339.0,1.0,ok,1,1,0,4,1,1,1,38,0,38,339,0.11209439528023599,1.0,0.11209439528023599,0.11209439528023599,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,343,0.0002825,0.0,3.3333333333333333e-06,0.00028583333333333336,1,1,1,0,,1,,
REC_006329,"Sức nóng của Concert Sao Nhập Ngũ tăng lên từng ngày!!! Đây chính là ""tín hiệu"" để chúng mình kết nối với nhau trước thềm đêm concert bùng nổ tại Mỹ Đình, các đồng chí hãy cùng Nhà Sao ""giữ lửa"" và đếm ngược 1 tuần chuẩn bị tinh thần cháy hết mình vào đêm 09/05 sắp tới nhé Nếu vô tình bắt gặp những màn hình LED này trên đường, đừng ngần ngại chụp lại một tấm hình làm kỷ niệm khoe cho Nhà Sao biết với nhaaaa ----------------- Sao Nhập Ngũ Concert 2026 - Tuổi đôi mươi 19:30 | 09.05.2026 Trường đua F1 - Khu Liên hợp thể thao Mỹ Đình, Từ Liêm, Hà Nội #SaoNhapNguConcert #SaoNhapNgu #SchannelxSaoNhapNgu",T10. ARTS_CULTURE_ENTERTAINMENT_AND_MEDIA,T10,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/schannel.vn/posts/pfbid02fc2ueorENtq9QJsyU2CABVWewejWqcqa2ChkgBozgfjK29c2CVFDooVwg9gcmqFLl,yen,schema_5_new_timestamp,1200000,1,2026-05-01 13:54:00,2026-05-01,13.0,Friday,ok,1,2026-05-25 10:04:51,75,14,0,0,0,0,0,0.0,89,89.0,1.0,ok,1,1,1,5,1,1,1,14,0,14,89,0.15730337078651685,1.0,0.15730337078651685,0.15730337078651685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95,7.416666666666666e-05,8.333333333333333e-07,4.166666666666667e-06,7.916666666666666e-05,1,1,1,0,,1,,
REC_006331,Nghỉ lễ đi đâu??? Đi Cát Bà Đi Sầm Sơn Ở nhà lướt mạng coi ngta đi chơi =))),T15. LIFESTYLE_AND_LEISURE,T15,human_labeled,manual,0.0,Schannel,schannel.vn,https://www.facebook.com/schannel.vn,https://www.facebook.com/schannel.vn/posts/pfbid0mP6FZpGx3pyUwCkEbF696uKnm413en9Vu7donNSjXjL1Re54DnwD9H1YXiesiy3Ml,yen,schema_5_new_timestamp,1200000,1,2026-05-01 04:56:00,2026-05-01,4.0,Friday,ok,1,2026-05-25 10:05:11,900,10,368,0,0,0,0,0.0,1278,1278.0,1.0,ok,1,1,3,51,1,1,1,10,368,378,1278,0.29577464788732394,-1.0,-0.29577464788732394,0.00782472613458529,0.0,0.28794992175273865,0.0,0.0,0.0,0.7120500782472613,0.0,0.28794992175273865,0.0,1332,0.001065,2.5e-06,4.25e-05,0.00111,1,1,1,0,,1,,
